Country,date,new_subscribers,dau
"Iran, Islamic Republic of",2023-09-07,0.0,2.0
Ireland,2023-09-07,0.0,6.0
Israel,2023-09-07,0.0,63.0
Italy,2023-09-07,0.0,82.0
Jamaica,2023-09-07,0.0,3.0
Japan,2023-09-07,0.0,4.0
Jordan,2023-09-07,0.0,2.0
Kazakhstan,2023-09-07,0.0,5.0
"Korea, Republic of",2023-09-07,0.0,3.0
Kyrgyzstan,2023-09-07,0.0,2.0
Lesotho,2023-09-07,0.0,1.0
Liberia,2023-09-07,0.0,1.0
Luxembourg,2023-09-07,0.0,2.0
Madagascar,2023-09-07,0.0,2.0
Malaysia,2023-09-07,0.0,16.0
Maldives,2023-09-07,0.0,1.0
Mali,2023-09-07,0.0,5.0
Malta,2023-09-07,0.0,4.0
Mauritania,2023-09-07,0.0,1.0
"Moldova, Republic of",2023-09-07,0.0,1.0
Morocco,2023-09-07,0.0,5471.0
Mozambique,2023-09-07,0.0,2.0
Myanmar,2023-09-07,0.0,2.0
Netherlands,2023-09-07,0.0,14.0
New Zealand,2023-09-07,0.0,16.0
Nicaragua,2023-09-07,0.0,60.0
Niger,2023-09-07,0.0,1.0
Nigeria,2023-09-07,0.0,8.0
Northern Mariana Islands,2023-09-07,0.0,1.0
Norway,2023-09-07,0.0,4.0
Oman,2023-09-07,0.0,3.0
Pakistan,2023-09-07,0.0,13.0
Panama,2023-09-07,0.0,219.0
Peru,2023-09-07,0.0,904.0
Philippines,2023-09-07,0.0,18.0
Poland,2023-09-07,0.0,3.0
Portugal,2023-09-07,0.0,18.0
Puerto Rico,2023-09-07,0.0,12.0
Qatar,2023-09-07,0.0,1.0
Romania,2023-09-07,0.0,4.0
Russian Federation,2023-09-07,0.0,26.0
Samoa,2023-09-07,0.0,1.0
Saudi Arabia,2023-09-07,0.0,5.0
Singapore,2023-09-07,0.0,5.0
Sint Maarten (Dutch part),2023-09-07,0.0,1.0
Slovakia,2023-09-07,0.0,1.0
Slovenia,2023-09-07,0.0,2.0
Somalia,2023-09-07,0.0,1.0
South Africa,2023-09-07,0.0,19.0
South Sudan,2023-09-07,0.0,3.0
Spain,2023-09-07,0.0,3061.0
Sri Lanka,2023-09-07,0.0,1.0
Sudan,2023-09-07,0.0,3.0
Sweden,2023-09-07,0.0,6.0
Switzerland,2023-09-07,0.0,11.0
Syrian Arab Republic,2023-09-07,0.0,1.0
"Taiwan, Province of China",2023-09-07,0.0,1.0
"Tanzania, United Republic of",2023-09-07,0.0,1.0
Thailand,2023-09-07,0.0,3.0
Togo,2023-09-07,0.0,14.0
Tokelau,2023-09-07,0.0,2.0
Trinidad and Tobago,2023-09-07,0.0,1.0
Tunisia,2023-09-07,0.0,1.0
Turkey,2023-09-07,0.0,1.0
Turkmenistan,2023-09-07,0.0,1.0
Ukraine,2023-09-07,0.0,2.0
United Arab Emirates,2023-09-07,0.0,13.0
United Kingdom,2023-09-07,0.0,52.0
Vanuatu,2023-09-07,0.0,1.0
"Venezuela, Bolivarian Republic of",2023-09-07,0.0,1263.0
Viet Nam,2023-09-07,0.0,2.0
Yemen,2023-09-07,0.0,6.0
Zambia,2023-09-07,0.0,1.0
Zimbabwe,2023-09-07,0.0,26.0
Afghanistan,2023-09-08,0.0,4.0
Algeria,2023-09-08,0.0,2.0
Andorra,2023-09-08,0.0,2.0
Angola,2023-09-08,0.0,3.0
Aruba,2023-09-08,0.0,1.0
Australia,2023-09-08,0.0,20.0
Austria,2023-09-08,0.0,4.0
Azerbaijan,2023-09-08,0.0,1.0
Bahrain,2023-09-08,0.0,1.0
Bangladesh,2023-09-08,0.0,2.0
Belize,2023-09-08,0.0,1.0
Benin,2023-09-08,0.0,8.0
"Bolivia, Plurinational State of",2023-09-08,0.0,205.0
Bulgaria,2023-09-08,0.0,2.0
Burkina Faso,2023-09-08,0.0,6.0
Cameroon,2023-09-08,0.0,17.0
Canada,2023-09-08,0.0,19.0
Chad,2023-09-08,0.0,2.0
China,2023-09-08,0.0,5.0
Congo,2023-09-08,0.0,6.0
"Congo, The Democratic Republic of the",2023-09-08,0.0,47.0
Croatia,2023-09-08,0.0,2.0
Cuba,2023-09-08,0.0,13.0
Curaçao,2023-09-08,0.0,1.0
Czechia,2023-09-08,0.0,1.0
Côte d'Ivoire,2023-09-08,0.0,14.0
Denmark,2023-09-08,0.0,3.0
Dominican Republic,2023-09-08,0.0,154.0
Ecuador,2023-09-08,0.0,522.0
Egypt,2023-09-08,0.0,30.0
El Salvador,2023-09-08,0.0,85.0
Equatorial Guinea,2023-09-08,0.0,1.0
Error: ,2023-09-08,0.0,296.0
Error: 'NoneType' object has no attribute 'name',2023-09-08,0.0,6.0
Error: (0) Could not interpret numbers after plus-sign.,2023-09-08,0.0,19.0
Estonia,2023-09-08,0.0,1.0
Ethiopia,2023-09-08,0.0,1.0
Fiji,2023-09-08,0.0,1.0
Finland,2023-09-08,0.0,1.0
France,2023-09-08,0.0,36.0
French Guiana,2023-09-08,0.0,1.0
Gabon,2023-09-08,0.0,7.0
Germany,2023-09-08,0.0,36.0
Ghana,2023-09-08,0.0,2.0
Gibraltar,2023-09-08,0.0,1.0
Greece,2023-09-08,0.0,4.0
Guam,2023-09-08,0.0,1.0
Guatemala,2023-09-08,0.0,92.0
Guyana,2023-09-08,0.0,1.0
Haiti,2023-09-08,0.0,8.0
Honduras,2023-09-08,0.0,96.0
Hong Kong,2023-09-08,0.0,1.0
Hungary,2023-09-08,0.0,3.0
India,2023-09-08,0.0,76.0
Indonesia,2023-09-08,0.0,24.0
"Iran, Islamic Republic of",2023-09-08,0.0,4.0
Ireland,2023-09-08,0.0,6.0
Italy,2023-09-08,0.0,78.0
Jamaica,2023-09-08,0.0,3.0
Japan,2023-09-08,0.0,4.0
Jordan,2023-09-08,0.0,1.0
Kazakhstan,2023-09-08,0.0,3.0
Kenya,2023-09-08,0.0,1.0
"Korea, Republic of",2023-09-08,0.0,4.0
Kuwait,2023-09-08,0.0,1.0
Kyrgyzstan,2023-09-08,0.0,1.0
Liechtenstein,2023-09-08,0.0,1.0
Luxembourg,2023-09-08,0.0,1.0
Malaysia,2023-09-08,0.0,24.0
Mali,2023-09-08,0.0,7.0
Malta,2023-09-08,0.0,2.0
"Micronesia, Federated States of",2023-09-08,0.0,1.0
"Moldova, Republic of",2023-09-08,0.0,1.0
Montenegro,2023-09-08,0.0,2.0
Mozambique,2023-09-08,0.0,1.0
Myanmar,2023-09-08,0.0,5.0
Netherlands,2023-09-08,0.0,13.0
New Zealand,2023-09-08,0.0,12.0
Nicaragua,2023-09-08,0.0,67.0
Nigeria,2023-09-08,0.0,6.0
Norfolk Island,2023-09-08,0.0,2.0
Norway,2023-09-08,0.0,4.0
Oman,2023-09-08,0.0,2.0
Pakistan,2023-09-08,0.0,16.0
Panama,2023-09-08,0.0,208.0
Paraguay,2023-09-08,0.0,875.0
Philippines,2023-09-08,0.0,18.0
Poland,2023-09-08,0.0,3.0
Portugal,2023-09-08,0.0,14.0
Puerto Rico,2023-09-08,0.0,10.0
Qatar,2023-09-08,0.0,4.0
Romania,2023-09-08,0.0,3.0
Russian Federation,2023-09-08,0.0,20.0
Saint Vincent and the Grenadines,2023-09-08,0.0,1.0
San Marino,2023-09-08,0.0,2.0
Saudi Arabia,2023-09-08,0.0,7.0
Senegal,2023-09-08,0.0,1.0
Singapore,2023-09-08,0.0,12.0
South Sudan,2023-09-08,0.0,2.0
Sri Lanka,2023-09-08,0.0,1.0
Sudan,2023-09-08,0.0,5.0
Suriname,2023-09-08,0.0,2.0
Sweden,2023-09-08,0.0,3.0
Switzerland,2023-09-08,0.0,11.0
"Taiwan, Province of China",2023-09-08,0.0,1.0
"Tanzania, United Republic of",2023-09-08,0.0,1.0
Thailand,2023-09-08,0.0,10.0
Togo,2023-09-08,0.0,14.0
Trinidad and Tobago,2023-09-08,0.0,4.0
Tunisia,2023-09-08,0.0,1.0
Turkey,2023-09-08,0.0,4.0
Tuvalu,2023-09-08,0.0,1.0
Uganda,2023-09-08,0.0,1.0
Ukraine,2023-09-08,0.0,2.0
United Arab Emirates,2023-09-08,0.0,7.0
United Kingdom,2023-09-08,0.0,61.0
Vanuatu,2023-09-08,0.0,1.0
Viet Nam,2023-09-08,0.0,2.0
"Virgin Islands, U.S.",2023-09-08,0.0,1.0
Yemen,2023-09-08,0.0,7.0
Zimbabwe,2023-09-08,0.0,13.0
Afghanistan,2023-09-09,0.0,6.0
Algeria,2023-09-09,0.0,4.0
Andorra,2023-09-09,0.0,2.0
Angola,2023-09-09,0.0,3.0
Aruba,2023-09-09,0.0,1.0
Australia,2023-09-09,0.0,21.0
Austria,2023-09-09,0.0,4.0
Azerbaijan,2023-09-09,0.0,4.0
Belgium,2023-09-09,0.0,2.0
Belize,2023-09-09,0.0,1.0
Benin,2023-09-09,0.0,7.0
"Bolivia, Plurinational State of",2023-09-09,0.0,171.0
Bulgaria,2023-09-09,0.0,3.0
Burkina Faso,2023-09-09,0.0,10.0
Cameroon,2023-09-09,0.0,8.0
Canada,2023-09-09,0.0,8.0
Cayman Islands,2023-09-09,0.0,1.0
Central African Republic,2023-09-09,0.0,1.0
Chad,2023-09-09,0.0,3.0
China,2023-09-09,0.0,2.0
Congo,2023-09-09,0.0,4.0
"Congo, The Democratic Republic of the",2023-09-09,0.0,29.0
Costa Rica,2023-09-09,0.0,215.0
Cuba,2023-09-09,0.0,9.0
Curaçao,2023-09-09,0.0,1.0
Côte d'Ivoire,2023-09-09,0.0,13.0
Denmark,2023-09-09,0.0,6.0
Dominican Republic,2023-09-09,0.0,127.0
Ecuador,2023-09-09,0.0,353.0
Egypt,2023-09-09,0.0,23.0
El Salvador,2023-09-09,0.0,86.0
Equatorial Guinea,2023-09-09,0.0,2.0
Error: ,2023-09-09,0.0,226.0
Error: 'NoneType' object has no attribute 'name',2023-09-09,0.0,1.0
Error: (0) Could not interpret numbers after plus-sign.,2023-09-09,0.0,18.0
Falkland Islands (Malvinas),2023-09-09,0.0,1.0
Faroe Islands,2023-09-09,0.0,2.0
Fiji,2023-09-09,0.0,1.0
Finland,2023-09-09,0.0,1.0
France,2023-09-09,0.0,31.0
French Guiana,2023-09-09,0.0,1.0
French Polynesia,2023-09-09,0.0,3.0
Gabon,2023-09-09,0.0,5.0
Georgia,2023-09-09,0.0,1.0
Germany,2023-09-09,0.0,26.0
Ghana,2023-09-09,0.0,1.0
Greece,2023-09-09,0.0,3.0
Guatemala,2023-09-09,0.0,78.0
Guyana,2023-09-09,0.0,1.0
Haiti,2023-09-09,0.0,10.0
Honduras,2023-09-09,0.0,84.0
Hungary,2023-09-09,0.0,3.0
India,2023-09-09,0.0,84.0
Indonesia,2023-09-09,0.0,21.0
"Iran, Islamic Republic of",2023-09-09,0.0,3.0
Ireland,2023-09-09,0.0,2.0
Israel,2023-09-09,0.0,27.0
Italy,2023-09-09,0.0,63.0
Jamaica,2023-09-09,0.0,1.0
Japan,2023-09-09,0.0,1.0
Jordan,2023-09-09,0.0,1.0
Kazakhstan,2023-09-09,0.0,2.0
"Korea, Republic of",2023-09-09,0.0,3.0
Kuwait,2023-09-09,0.0,1.0
Latvia,2023-09-09,0.0,1.0
Libya,2023-09-09,0.0,1.0
Liechtenstein,2023-09-09,0.0,1.0
Lithuania,2023-09-09,0.0,1.0
Luxembourg,2023-09-09,0.0,2.0
Macao,2023-09-09,0.0,1.0
Madagascar,2023-09-09,0.0,3.0
Malaysia,2023-09-09,0.0,24.0
Mali,2023-09-09,0.0,3.0
Malta,2023-09-09,0.0,2.0
Marshall Islands,2023-09-09,0.0,1.0
Martinique,2023-09-09,0.0,1.0
Montenegro,2023-09-09,0.0,1.0
Morocco,2023-09-09,0.0,3740.0
Mozambique,2023-09-09,0.0,1.0
Myanmar,2023-09-09,0.0,4.0
Nepal,2023-09-09,0.0,1.0
Netherlands,2023-09-09,0.0,9.0
New Zealand,2023-09-09,0.0,13.0
Nicaragua,2023-09-09,0.0,54.0
Niger,2023-09-09,0.0,1.0
Nigeria,2023-09-09,0.0,6.0
Norfolk Island,2023-09-09,0.0,1.0
Norway,2023-09-09,0.0,5.0
Pakistan,2023-09-09,0.0,7.0
Panama,2023-09-09,0.0,133.0
Paraguay,2023-09-09,0.0,576.0
Peru,2023-09-09,0.0,642.0
Philippines,2023-09-09,0.0,6.0
Poland,2023-09-09,0.0,3.0
Portugal,2023-09-09,0.0,13.0
Puerto Rico,2023-09-09,0.0,5.0
Qatar,2023-09-09,0.0,3.0
Romania,2023-09-09,0.0,5.0
Russian Federation,2023-09-09,0.0,19.0
Saudi Arabia,2023-09-09,0.0,4.0
Senegal,2023-09-09,0.0,3.0
Serbia,2023-09-09,0.0,1.0
Singapore,2023-09-09,0.0,8.0
Solomon Islands,2023-09-09,0.0,1.0
Somalia,2023-09-09,0.0,1.0
South Africa,2023-09-09,0.0,13.0
Spain,2023-09-09,0.0,2075.0
Sri Lanka,2023-09-09,0.0,1.0
Sudan,2023-09-09,0.0,2.0
Suriname,2023-09-09,0.0,1.0
Sweden,2023-09-09,0.0,3.0
Switzerland,2023-09-09,0.0,8.0
"Taiwan, Province of China",2023-09-09,0.0,1.0
Tajikistan,2023-09-09,0.0,1.0
Thailand,2023-09-09,0.0,2.0
Togo,2023-09-09,0.0,18.0
Trinidad and Tobago,2023-09-09,0.0,4.0
Tunisia,2023-09-09,0.0,2.0
Uganda,2023-09-09,0.0,1.0
United Arab Emirates,2023-09-09,0.0,9.0
United Kingdom,2023-09-09,0.0,31.0
"Venezuela, Bolivarian Republic of",2023-09-09,0.0,943.0
Viet Nam,2023-09-09,0.0,1.0
Yemen,2023-09-09,0.0,5.0
Zimbabwe,2023-09-09,0.0,10.0
Afghanistan,2023-09-10,0.0,5.0
Algeria,2023-09-10,0.0,2.0
Andorra,2023-09-10,0.0,2.0
Angola,2023-09-10,0.0,6.0
Anguilla,2023-09-10,0.0,1.0
Australia,2023-09-10,0.0,23.0
Austria,2023-09-10,0.0,2.0
Azerbaijan,2023-09-10,0.0,1.0
Bahrain,2023-09-10,0.0,1.0
Belgium,2023-09-10,0.0,6.0
Belize,2023-09-10,0.0,1.0
Benin,2023-09-10,0.0,11.0
"Bolivia, Plurinational State of",2023-09-10,0.0,146.0
Botswana,2023-09-10,0.0,1.0
Bulgaria,2023-09-10,0.0,1.0
Burkina Faso,2023-09-10,0.0,7.0
Cameroon,2023-09-10,0.0,11.0
Canada,2023-09-10,0.0,18.0
Central African Republic,2023-09-10,0.0,1.0
Chad,2023-09-10,0.0,2.0
China,2023-09-10,0.0,2.0
Congo,2023-09-10,0.0,3.0
"Congo, The Democratic Republic of the",2023-09-10,0.0,42.0
Costa Rica,2023-09-10,0.0,163.0
Cuba,2023-09-10,0.0,8.0
Curaçao,2023-09-10,0.0,1.0
Czechia,2023-09-10,0.0,2.0
Côte d'Ivoire,2023-09-10,0.0,11.0
Denmark,2023-09-10,0.0,3.0
Djibouti,2023-09-10,0.0,1.0
Dominican Republic,2023-09-10,0.0,124.0
Ecuador,2023-09-10,0.0,293.0
Egypt,2023-09-10,0.0,15.0
El Salvador,2023-09-10,0.0,82.0
Equatorial Guinea,2023-09-10,0.0,3.0
Error: 'NoneType' object has no attribute 'name',2023-09-10,0.0,4.0
Error: (0) Could not interpret numbers after plus-sign.,2023-09-10,0.0,11.0
Eswatini,2023-09-10,0.0,1.0
Ethiopia,2023-09-10,0.0,1.0
Fiji,2023-09-10,0.0,2.0
France,2023-09-10,0.0,29.0
French Guiana,2023-09-10,0.0,2.0
Gabon,2023-09-10,0.0,9.0
Germany,2023-09-10,0.0,29.0
Ghana,2023-09-10,0.0,1.0
Greece,2023-09-10,0.0,2.0
Guatemala,2023-09-10,0.0,68.0
Guyana,2023-09-10,0.0,1.0
Haiti,2023-09-10,0.0,8.0
Honduras,2023-09-10,0.0,72.0
Hong Kong,2023-09-10,0.0,1.0
Hungary,2023-09-10,0.0,2.0
India,2023-09-10,0.0,75.0
Indonesia,2023-09-10,0.0,11.0
Ireland,2023-09-10,0.0,3.0
Italy,2023-09-10,0.0,54.0
Japan,2023-09-10,0.0,2.0
Kazakhstan,2023-09-10,0.0,3.0
"Korea, Republic of",2023-09-10,0.0,1.0
Kuwait,2023-09-10,0.0,1.0
Kyrgyzstan,2023-09-10,0.0,1.0
Liechtenstein,2023-09-10,0.0,1.0
Luxembourg,2023-09-10,0.0,2.0
Malaysia,2023-09-10,0.0,19.0
Mali,2023-09-10,0.0,4.0
Malta,2023-09-10,0.0,1.0
Mauritania,2023-09-10,0.0,1.0
"Micronesia, Federated States of",2023-09-10,0.0,1.0
Monaco,2023-09-10,0.0,1.0
Morocco,2023-09-10,0.0,4029.0
Mozambique,2023-09-10,0.0,3.0
Myanmar,2023-09-10,0.0,2.0
Nepal,2023-09-10,0.0,1.0
Netherlands,2023-09-10,0.0,6.0
Nicaragua,2023-09-10,0.0,50.0
Niger,2023-09-10,0.0,2.0
Nigeria,2023-09-10,0.0,5.0
Oman,2023-09-10,0.0,2.0
Pakistan,2023-09-10,0.0,8.0
Panama,2023-09-10,0.0,122.0
Paraguay,2023-09-10,0.0,375.0
Philippines,2023-09-10,0.0,10.0
Poland,2023-09-10,0.0,1.0
Portugal,2023-09-10,0.0,9.0
Puerto Rico,2023-09-10,0.0,7.0
Qatar,2023-09-10,0.0,2.0
Romania,2023-09-10,0.0,4.0
Russian Federation,2023-09-10,0.0,12.0
Samoa,2023-09-10,0.0,1.0
Saudi Arabia,2023-09-10,0.0,6.0
Senegal,2023-09-10,0.0,1.0
Singapore,2023-09-10,0.0,10.0
Solomon Islands,2023-09-10,0.0,1.0
South Africa,2023-09-10,0.0,10.0
South Sudan,2023-09-10,0.0,1.0
Sudan,2023-09-10,0.0,5.0
Sweden,2023-09-10,0.0,3.0
Switzerland,2023-09-10,0.0,8.0
"Taiwan, Province of China",2023-09-10,0.0,3.0
Thailand,2023-09-10,0.0,4.0
Togo,2023-09-10,0.0,11.0
Trinidad and Tobago,2023-09-10,0.0,2.0
Tunisia,2023-09-10,0.0,1.0
Turkey,2023-09-10,0.0,4.0
Turks and Caicos Islands,2023-09-10,0.0,1.0
Tuvalu,2023-09-10,0.0,1.0
Uganda,2023-09-10,0.0,1.0
Ukraine,2023-09-10,0.0,1.0
United Arab Emirates,2023-09-10,0.0,5.0
United States,2023-09-10,0.0,199.0
Yemen,2023-09-10,0.0,10.0
Zambia,2023-09-10,0.0,1.0
Zimbabwe,2023-09-10,0.0,6.0
Afghanistan,2023-09-11,0.0,2.0
Algeria,2023-09-11,0.0,5.0
Andorra,2023-09-11,0.0,3.0
Aruba,2023-09-11,0.0,1.0
Australia,2023-09-11,0.0,27.0
Austria,2023-09-11,0.0,3.0
Azerbaijan,2023-09-11,0.0,3.0
Bahamas,2023-09-11,0.0,1.0
Bahrain,2023-09-11,0.0,1.0
Belgium,2023-09-11,0.0,4.0
Belize,2023-09-11,0.0,1.0
Benin,2023-09-11,0.0,13.0
"Bolivia, Plurinational State of",2023-09-11,0.0,220.0
"Bonaire, Sint Eustatius and Saba",2023-09-11,0.0,3.0
British Indian Ocean Territory,2023-09-11,0.0,1.0
Bulgaria,2023-09-11,0.0,1.0
Burkina Faso,2023-09-11,0.0,3.0
Cameroon,2023-09-11,0.0,8.0
Canada,2023-09-11,0.0,26.0
Cayman Islands,2023-09-11,0.0,1.0
Chad,2023-09-11,0.0,1.0
China,2023-09-11,0.0,7.0
Congo,2023-09-11,0.0,5.0
"Congo, The Democratic Republic of the",2023-09-11,0.0,36.0
Croatia,2023-09-11,0.0,2.0
Cuba,2023-09-11,0.0,9.0
Czechia,2023-09-11,0.0,1.0
Côte d'Ivoire,2023-09-11,0.0,15.0
Denmark,2023-09-11,0.0,4.0
Dominican Republic,2023-09-11,0.0,156.0
Egypt,2023-09-11,0.0,25.0
El Salvador,2023-09-11,0.0,81.0
Equatorial Guinea,2023-09-11,0.0,5.0
Error: ,2023-09-11,0.0,306.0
Error: 'NoneType' object has no attribute 'name',2023-09-11,0.0,7.0
Error: (0) Could not interpret numbers after plus-sign.,2023-09-11,0.0,28.0
Eswatini,2023-09-11,0.0,1.0
Ethiopia,2023-09-11,0.0,1.0
Falkland Islands (Malvinas),2023-09-11,0.0,1.0
Fiji,2023-09-11,0.0,2.0
Finland,2023-09-11,0.0,1.0
France,2023-09-11,0.0,24.0
Gabon,2023-09-11,0.0,6.0
Georgia,2023-09-11,0.0,1.0
Germany,2023-09-11,0.0,26.0
Ghana,2023-09-11,0.0,2.0
Greece,2023-09-11,0.0,2.0
Guam,2023-09-11,0.0,1.0
Guatemala,2023-09-11,0.0,81.0
Guinea,2023-09-11,0.0,2.0
Guyana,2023-09-11,0.0,2.0
Haiti,2023-09-11,0.0,3.0
Honduras,2023-09-11,0.0,109.0
Hungary,2023-09-11,0.0,3.0
India,2023-09-11,0.0,82.0
Indonesia,2023-09-11,0.0,22.0
"Iran, Islamic Republic of",2023-09-11,0.0,1.0
Iraq,2023-09-11,0.0,1.0
Ireland,2023-09-11,0.0,8.0
Israel,2023-09-11,0.0,76.0
Italy,2023-09-11,0.0,105.0
Jamaica,2023-09-11,0.0,2.0
Japan,2023-09-11,0.0,5.0
Jordan,2023-09-11,0.0,1.0
Kazakhstan,2023-09-11,0.0,4.0
"Korea, Republic of",2023-09-11,0.0,3.0
Kuwait,2023-09-11,0.0,1.0
Kyrgyzstan,2023-09-11,0.0,2.0
Lebanon,2023-09-11,0.0,1.0
Liechtenstein,2023-09-11,0.0,1.0
Luxembourg,2023-09-11,0.0,1.0
Malaysia,2023-09-11,0.0,19.0
Maldives,2023-09-11,0.0,1.0
Mali,2023-09-11,0.0,5.0
Malta,2023-09-11,0.0,1.0
"Moldova, Republic of",2023-09-11,0.0,1.0
Monaco,2023-09-11,0.0,1.0
Morocco,2023-09-11,0.0,3628.0
Mozambique,2023-09-11,0.0,3.0
Myanmar,2023-09-11,0.0,5.0
Netherlands,2023-09-11,0.0,13.0
New Zealand,2023-09-11,0.0,16.0
Nicaragua,2023-09-11,0.0,58.0
Niger,2023-09-11,0.0,4.0
Nigeria,2023-09-11,0.0,3.0
Norway,2023-09-11,0.0,4.0
Oman,2023-09-11,0.0,4.0
Pakistan,2023-09-11,0.0,16.0
Palau,2023-09-11,0.0,1.0
"Palestine, State of",2023-09-11,0.0,1.0
Papua New Guinea,2023-09-11,0.0,1.0
Philippines,2023-09-11,0.0,11.0
Poland,2023-09-11,0.0,6.0
Portugal,2023-09-11,0.0,14.0
Puerto Rico,2023-09-11,0.0,7.0
Qatar,2023-09-11,0.0,3.0
Romania,2023-09-11,0.0,4.0
Russian Federation,2023-09-11,0.0,28.0
Saint Pierre and Miquelon,2023-09-11,0.0,1.0
Samoa,2023-09-11,0.0,1.0
San Marino,2023-09-11,0.0,2.0
Sao Tome and Principe,2023-09-11,0.0,1.0
Saudi Arabia,2023-09-11,0.0,8.0
Senegal,2023-09-11,0.0,3.0
Singapore,2023-09-11,0.0,7.0
Sint Maarten (Dutch part),2023-09-11,0.0,1.0
Slovenia,2023-09-11,0.0,1.0
Somalia,2023-09-11,0.0,1.0
South Africa,2023-09-11,0.0,35.0
South Sudan,2023-09-11,0.0,1.0
Spain,2023-09-11,0.0,2875.0
Sri Lanka,2023-09-11,0.0,3.0
Sudan,2023-09-11,0.0,6.0
Suriname,2023-09-11,0.0,1.0
Sweden,2023-09-11,0.0,3.0
Switzerland,2023-09-11,0.0,11.0
"Taiwan, Province of China",2023-09-11,0.0,2.0
Tajikistan,2023-09-11,0.0,1.0
"Tanzania, United Republic of",2023-09-11,0.0,1.0
Thailand,2023-09-11,0.0,4.0
Timor-Leste,2023-09-11,0.0,1.0
Togo,2023-09-11,0.0,18.0
Tonga,2023-09-11,0.0,1.0
Trinidad and Tobago,2023-09-11,0.0,2.0
Tunisia,2023-09-11,0.0,1.0
Turkey,2023-09-11,0.0,2.0
Tuvalu,2023-09-11,0.0,1.0
Ukraine,2023-09-11,0.0,2.0
United Arab Emirates,2023-09-11,0.0,8.0
United Kingdom,2023-09-11,0.0,58.0
Viet Nam,2023-09-11,0.0,3.0
Yemen,2023-09-11,0.0,4.0
Zimbabwe,2023-09-11,0.0,4.0
Afghanistan,2023-09-12,0.0,7.0
Albania,2023-09-12,0.0,1.0
Algeria,2023-09-12,0.0,4.0
Andorra,2023-09-12,0.0,4.0
Angola,2023-09-12,0.0,4.0
Antigua and Barbuda,2023-09-12,0.0,1.0
Aruba,2023-09-12,0.0,2.0
Australia,2023-09-12,0.0,25.0
Austria,2023-09-12,0.0,2.0
Azerbaijan,2023-09-12,0.0,1.0
Barbados,2023-09-12,0.0,1.0
Belgium,2023-09-12,0.0,5.0
Belize,2023-09-12,0.0,1.0
Benin,2023-09-12,0.0,11.0
Bermuda,2023-09-12,0.0,1.0
"Bolivia, Plurinational State of",2023-09-12,0.0,199.0
"Bonaire, Sint Eustatius and Saba",2023-09-12,0.0,2.0
Bosnia and Herzegovina,2023-09-12,0.0,1.0
Botswana,2023-09-12,0.0,1.0
Bulgaria,2023-09-12,0.0,3.0
Burkina Faso,2023-09-12,0.0,11.0
Cameroon,2023-09-12,0.0,14.0
Canada,2023-09-12,0.0,28.0
Central African Republic,2023-09-12,0.0,1.0
Chad,2023-09-12,0.0,5.0
China,2023-09-12,0.0,3.0
Colombia,2023-09-12,0.0,3022.0
Congo,2023-09-12,0.0,2.0
"Congo, The Democratic Republic of the",2023-09-12,0.0,48.0
Croatia,2023-09-12,0.0,3.0
Cuba,2023-09-12,0.0,11.0
Curaçao,2023-09-12,0.0,1.0
Czechia,2023-09-12,0.0,1.0
Côte d'Ivoire,2023-09-12,0.0,23.0
Denmark,2023-09-12,0.0,1.0
Djibouti,2023-09-12,0.0,1.0
Dominican Republic,2023-09-12,0.0,152.0
Egypt,2023-09-12,0.0,24.0
El Salvador,2023-09-12,0.0,94.0
Equatorial Guinea,2023-09-12,0.0,3.0
Error: ,2023-09-12,0.0,298.0
Error: 'NoneType' object has no attribute 'name',2023-09-12,0.0,7.0
Error: (0) Could not interpret numbers after plus-sign.,2023-09-12,0.0,37.0
Eswatini,2023-09-12,0.0,1.0
Ethiopia,2023-09-12,0.0,1.0
Falkland Islands (Malvinas),2023-09-12,0.0,1.0
Faroe Islands,2023-09-12,0.0,1.0
Fiji,2023-09-12,0.0,1.0
France,2023-09-12,0.0,33.0
French Polynesia,2023-09-12,0.0,1.0
Gabon,2023-09-12,0.0,5.0
Germany,2023-09-12,0.0,40.0
Ghana,2023-09-12,0.0,1.0
Greece,2023-09-12,0.0,6.0
Guatemala,2023-09-12,0.0,115.0
Guinea,2023-09-12,0.0,5.0
Guyana,2023-09-12,0.0,2.0
Haiti,2023-09-12,0.0,5.0
Honduras,2023-09-12,0.0,110.0
Hong Kong,2023-09-12,0.0,1.0
Hungary,2023-09-12,0.0,9.0
India,2023-09-12,0.0,74.0
Indonesia,2023-09-12,0.0,31.0
"Iran, Islamic Republic of",2023-09-12,0.0,3.0
Ireland,2023-09-12,0.0,7.0
Israel,2023-09-12,0.0,90.0
Italy,2023-09-12,0.0,90.0
Jamaica,2023-09-12,0.0,2.0
Japan,2023-09-12,0.0,4.0
Jordan,2023-09-12,0.0,1.0
Kazakhstan,2023-09-12,0.0,3.0
"Korea, Republic of",2023-09-12,0.0,3.0
Libya,2023-09-12,0.0,1.0
Liechtenstein,2023-09-12,0.0,1.0
Lithuania,2023-09-12,0.0,1.0
Luxembourg,2023-09-12,0.0,1.0
Malaysia,2023-09-12,0.0,19.0
Mali,2023-09-12,0.0,7.0
Malta,2023-09-12,0.0,1.0
Mauritania,2023-09-12,0.0,1.0
Mexico,2023-09-12,0.0,1148.0
"Micronesia, Federated States of",2023-09-12,0.0,1.0
Monaco,2023-09-12,0.0,1.0
